address,end_inclusive,size,raw_hex,opcode,mnemonic,target,target_kind,is_seed,seed_sources
33391,33392,2,84 06,132,SET_TRANSPOSE,,,False,
33393,33394,2,14 44,20,NOTE,,,False,
33395,33396,2,00 00,0,CHAIN,,,False,
33397,33399,3,9D BE 6F,157,SET_VOICE,,,True,record_89
33400,33401,2,28 43,40,NOTE,,,False,
33402,33403,2,00 00,0,CHAIN,,,False,
33404,33406,3,9D BE 6F,157,SET_VOICE,,,True,record_90
33407,33408,2,28 43,40,NOTE,,,False,
33409,33410,2,00 00,0,CHAIN,,,False,
33411,33413,3,9D A0 6C,157,SET_VOICE,,,True,record_79
33414,33415,2,82 0D,130,SET_VOLUME,,,False,
33416,33417,2,80 30,128,SET_TEMPO,,,False,
33418,33419,2,8E 0A,142,PUSH_SEQ_EXT,,,False,
33420,33421,2,3C 81,60,NOTE,,,False,
33422,33423,2,8F 00,143,POP_SEQ,,,False,
33424,33425,2,00 00,0,CHAIN,,,False,
33426,33428,3,9D A0 6C,157,SET_VOICE,,,True,record_80
33429,33430,2,82 0D,130,SET_VOLUME,,,False,
33431,33432,2,80 30,128,SET_TEMPO,,,False,
33433,33434,2,8E 0A,142,PUSH_SEQ_EXT,,,False,
33435,33436,2,3D 81,61,NOTE,,,False,
33437,33438,2,8F 00,143,POP_SEQ,,,False,
33439,33440,2,00 00,0,CHAIN,,,False,
33441,33443,3,9D C6 6D,157,SET_VOICE,,,True,record_107;record_109;record_111
33444,33445,2,80 FE,128,SET_TEMPO,,,False,
33446,33447,2,A0 01,160,YM_FREQ_OFFSET,,,False,
33448,33449,2,3D 09,61,NOTE,,,False,
33450,33451,2,40 09,64,NOTE,,,False,
33452,33453,2,43 09,67,NOTE,,,False,
33454,33455,2,47 09,71,NOTE,,,False,
33456,33457,2,49 09,73,NOTE,,,False,
33458,33459,2,4C 09,76,NOTE,,,False,
33460,33461,2,4F 09,79,NOTE,,,False,
33462,33463,2,53 09,83,NOTE,,,False,
33464,33465,2,55 09,85,NOTE,,,False,
33466,33467,2,58 09,88,NOTE,,,False,
33468,33469,2,5B 09,91,NOTE,,,False,
33470,33471,2,5F 09,95,NOTE,,,False,
33472,33473,2,00 00,0,CHAIN,,,False,
33474,33476,3,9D C6 6D,157,SET_VOICE,,,True,record_108;record_110;record_112
33477,33478,2,80 FE,128,SET_TEMPO,,,False,
33479,33480,2,A0 02,160,YM_FREQ_OFFSET,,,False,
33481,33482,2,00 4B,0,REST,,,False,
33483,33484,2,3D 09,61,NOTE,,,False,
33485,33486,2,40 09,64,NOTE,,,False,
33487,33488,2,43 09,67,NOTE,,,False,
33489,33490,2,47 09,71,NOTE,,,False,
33491,33492,2,49 09,73,NOTE,,,False,
33493,33494,2,4C 09,76,NOTE,,,False,
33495,33496,2,4F 09,79,NOTE,,,False,
33497,33498,2,53 09,83,NOTE,,,False,
33499,33500,2,55 09,85,NOTE,,,False,
33501,33502,2,58 09,88,NOTE,,,False,
33503,33504,2,5B 09,91,NOTE,,,False,
33505,33506,2,5F 09,95,NOTE,,,False,
33507,33508,2,00 00,0,CHAIN,,,False,
33509,33511,3,9D F8 6B,157,SET_VOICE,,,True,record_113;record_114
33512,33513,2,80 FE,128,SET_TEMPO,,,False,
33514,33515,2,82 09,130,SET_VOLUME,,,False,
33516,33517,2,50 03,80,NOTE,,,False,
33518,33519,2,00 4B,0,REST,,,False,
33520,33521,2,00 02,0,REST,,,False,
33522,33523,2,00 00,0,CHAIN,,,False,
33524,33526,3,9D E4 70,157,SET_VOICE,,,True,record_102;record_105;record_99
33527,33528,2,80 A0,128,SET_TEMPO,,,False,
33529,33530,2,8E 14,142,PUSH_SEQ_EXT,,,False,
33531,33532,2,2E 8C,46,NOTE,,,False,
33533,33534,2,A7 05,167,FREQ_ADD,,,False,
33535,33536,2,8F 00,143,POP_SEQ,,,False,
33537,33538,2,8E 0F,142,PUSH_SEQ_EXT,,,False,
33539,33540,2,2E 8C,46,NOTE,,,False,
33541,33542,2,A7 FD,167,FREQ_ADD,,,False,
33543,33544,2,8F 00,143,POP_SEQ,,,False,
33545,33546,2,8E 1E,142,PUSH_SEQ_EXT,,,False,
33547,33548,2,2E 8C,46,NOTE,,,False,
33549,33550,2,A7 07,167,FREQ_ADD,,,False,
33551,33552,2,8F 00,143,POP_SEQ,,,False,
33553,33554,2,A6 00,166,YM_SHIFT_LEFT,,,False,
33555,33556,2,84 00,132,SET_TRANSPOSE,,,False,
33557,33558,2,00 00,0,CHAIN,,,False,
33559,33561,3,9D E4 70,157,SET_VOICE,,,True,record_100;record_103;record_106
33562,33563,2,80 A0,128,SET_TEMPO,,,False,
33564,33565,2,8E 14,142,PUSH_SEQ_EXT,,,False,
33566,33567,2,34 8C,52,NOTE,,,False,
33568,33569,2,A7 05,167,FREQ_ADD,,,False,
33570,33571,2,8F 00,143,POP_SEQ,,,False,
33572,33573,2,8E 0F,142,PUSH_SEQ_EXT,,,False,
33574,33575,2,34 8C,52,NOTE,,,False,
33576,33577,2,A7 FD,167,FREQ_ADD,,,False,
33578,33579,2,8F 00,143,POP_SEQ,,,False,
33580,33581,2,8E 1E,142,PUSH_SEQ_EXT,,,False,
33582,33583,2,34 8C,52,NOTE,,,False,
33584,33585,2,A7 07,167,FREQ_ADD,,,False,
33586,33587,2,8F 00,143,POP_SEQ,,,False,
33588,33589,2,A6 00,166,YM_SHIFT_LEFT,,,False,
33590,33591,2,84 00,132,SET_TRANSPOSE,,,False,
33592,33593,2,00 00,0,CHAIN,,,False,
33594,33596,3,9D E4 70,157,SET_VOICE,,,True,record_101;record_104
33597,33598,2,80 A0,128,SET_TEMPO,,,False,
33599,33600,2,8E 14,142,PUSH_SEQ_EXT,,,False,
33601,33602,2,39 8C,57,NOTE,,,False,
33603,33604,2,A7 05,167,FREQ_ADD,,,False,
33605,33606,2,8F 00,143,POP_SEQ,,,False,
33607,33608,2,8E 0F,142,PUSH_SEQ_EXT,,,False,
33609,33610,2,39 8C,57,NOTE,,,False,
33611,33612,2,A7 FD,167,FREQ_ADD,,,False,
33613,33614,2,8F 00,143,POP_SEQ,,,False,
33615,33616,2,8E 1E,142,PUSH_SEQ_EXT,,,False,
33617,33618,2,39 8C,57,NOTE,,,False,
33619,33620,2,A7 07,167,FREQ_ADD,,,False,
33621,33622,2,8F 00,143,POP_SEQ,,,False,
33623,33624,2,A6 00,166,YM_SHIFT_LEFT,,,False,
33625,33626,2,84 00,132,SET_TRANSPOSE,,,False,
33627,33628,2,00 00,0,CHAIN,,,False,
33629,33631,3,9D E0 71,157,SET_VOICE,,,True,record_91;record_95
33632,33633,2,82 0A,130,SET_VOLUME,,,False,
33634,33635,2,1D 03,29,NOTE,,,False,
33636,33637,2,00 00,0,CHAIN,,,False,
33638,33640,3,9D E0 71,157,SET_VOICE,,,True,record_92;record_96
33641,33642,2,82 0A,130,SET_VOLUME,,,False,
33643,33644,2,1F 03,31,NOTE,,,False,
33645,33646,2,00 00,0,CHAIN,,,False,
33647,33649,3,9D E0 71,157,SET_VOICE,,,True,record_93;record_97
33650,33651,2,82 0A,130,SET_VOLUME,,,False,
33652,33653,2,23 03,35,NOTE,,,False,
33654,33655,2,00 00,0,CHAIN,,,False,
33656,33658,3,9D E0 71,157,SET_VOICE,,,True,record_94;record_98
33659,33660,2,82 0A,130,SET_VOLUME,,,False,
33661,33662,2,25 03,37,NOTE,,,False,
33663,33664,2,00 00,0,CHAIN,,,False,
